Class_Code,Class_Nbr,Course_Title,Units,Teaching_Staff,Quota_s_,Vacancy,Course_Component,Section_Code,Language,Period,Room,Meeting_Date,Add_Consent,Drop_Consent,Course_Offering_Dept,Period_sql,day_num,start_time,end_time
UGEB2991-,9600,Viewing Communication from ST 從言語治療看溝通,3.00,- Professor LEE Yuet Sheung Kathy,120,12,LEC,-,C&E,Mo 09:30AM - 12:15PM,SB_LT2,"6/1, 13/1, 20/1, 27/1",,,"Dept of Otor, Head & Neck Sur",Mo_09_30AM___12_15PM,1.0,930.0,1215.0
UGEB2991-,9600,Viewing Communication from ST 從言語治療看溝通,3.00,- Professor LEE Yuet Sheung Kathy,120,12,LEC,-,C&E,Mo 09:30AM - 12:15PM,SB_LT2,"10/2, 17/2, 24/2",,,"Dept of Otor, Head & Neck Sur",Mo_09_30AM___12_15PM,1.0,930.0,1215.0
UGEB2991-,9600,Viewing Communication from ST 從言語治療看溝通,3.00,- Professor LEE Yuet Sheung Kathy,120,12,LEC,-,C&E,Mo 09:30AM - 12:15PM,SB_LT2,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,"Dept of Otor, Head & Neck Sur",Mo_09_30AM___12_15PM,1.0,930.0,1215.0
UGEC1016-,7377,Experiencing Architecture 建築之體驗,3.00,- Dr. HAN Man,25,11,LEC,-,E,We 02:30PM - 05:15PM,ARC_212,"8/1, 15/1, 22/1",,,Sch of Architecture,We_02_30PM___05_15PM,3.0,1430.0,1715.0
UGEC1016-,7377,Experiencing Architecture 建築之體驗,3.00,- Dr. HAN Man,25,11,LEC,-,E,We 02:30PM - 05:15PM,ARC_212,"5/2, 12/2, 19/2, 26/2",,,Sch of Architecture,We_02_30PM___05_15PM,3.0,1430.0,1715.0
UGEC1016-,7377,Experiencing Architecture 建築之體驗,3.00,- Dr. HAN Man,25,11,LEC,-,E,We 02:30PM - 05:15PM,ARC_212,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Sch of Architecture,We_02_30PM___05_15PM,3.0,1430.0,1715.0
UGEC1031-,4797,His of Eng:Fr Nation to Empire 英國史：從國家到帝國,2.00,- Dr. WOO Tze Yan Jessie,100,0,LEC,-,C,Th 02:30PM - 04:15PM,SWH_2,"9/1, 16/1, 23/1",,,Dept of History,Th_02_30PM___04_15PM,4.0,1430.0,1615.0
UGEC1031-,4797,His of Eng:Fr Nation to Empire 英國史：從國家到帝國,2.00,- Dr. WOO Tze Yan Jessie,100,0,LEC,-,C,Th 02:30PM - 04:15PM,SWH_2,"6/2, 13/2, 20/2, 27/2",,,Dept of History,Th_02_30PM___04_15PM,4.0,1430.0,1615.0
UGEC1031-,4797,His of Eng:Fr Nation to Empire 英國史：從國家到帝國,2.00,- Dr. WOO Tze Yan Jessie,100,0,LEC,-,C,Th 02:30PM - 04:15PM,SWH_2,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Dept of History,Th_02_30PM___04_15PM,4.0,1430.0,1615.0
UGEC1232C,5286,Jap Culture & Society 日本文化與社會,3.00,- Mr IP Kin Ho,35,18,LEC,C,C,Th 10:30AM - 01:15PM,LSK_308,"9/1, 16/1, 23/1",,,Dept of Japanese Studies,Th_10_30AM___01_15PM,4.0,1030.0,1315.0
UGEC1232C,5286,Jap Culture & Society 日本文化與社會,3.00,- Mr IP Kin Ho,35,18,LEC,C,C,Th 10:30AM - 01:15PM,LSK_308,"6/2, 13/2, 20/2, 27/2",,,Dept of Japanese Studies,Th_10_30AM___01_15PM,4.0,1030.0,1315.0
UGEC1232C,5286,Jap Culture & Society 日本文化與社會,3.00,- Mr IP Kin Ho,35,18,LEC,C,C,Th 10:30AM - 01:15PM,LSK_308,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Dept of Japanese Studies,Th_10_30AM___01_15PM,4.0,1030.0,1315.0
UGEC1271D,7908,Jas Pop Cul in Cul Global 日本流行文化與文化全球化,3.00,- Professor NG Wai Ming,120,37,LEC,D,C,We 09:30AM - 12:15PM,LSK_LT4,"8/1, 15/1, 22/1",,,Dept of Japanese Studies,We_09_30AM___12_15PM,3.0,930.0,1215.0
UGEC1271D,7908,Jas Pop Cul in Cul Global 日本流行文化與文化全球化,3.00,- Professor NG Wai Ming,120,37,LEC,D,C,We 09:30AM - 12:15PM,LSK_LT4,"5/2, 12/2, 19/2, 26/2",,,Dept of Japanese Studies,We_09_30AM___12_15PM,3.0,930.0,1215.0
UGEC1271D,7908,Jas Pop Cul in Cul Global 日本流行文化與文化全球化,3.00,- Professor NG Wai Ming,120,37,LEC,D,C,We 09:30AM - 12:15PM,LSK_LT4,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Japanese Studies,We_09_30AM___12_15PM,3.0,930.0,1215.0
UGEC1271E,5289,Jas Pop Cul in Cul Global 日本流行文化與文化全球化,3.00,- Professor NG Wai Ming,120,20,LEC,E,C,Tu 10:30AM - 01:15PM,LSK_LT4,"7/1, 14/1, 21/1",,,Dept of Japanese Studies,Tu_10_30AM___01_15PM,2.0,1030.0,1315.0
UGEC1271E,5289,Jas Pop Cul in Cul Global 日本流行文化與文化全球化,3.00,- Professor NG Wai Ming,120,20,LEC,E,C,Tu 10:30AM - 01:15PM,LSK_LT4,"4/2, 11/2, 18/2, 25/2",,,Dept of Japanese Studies,Tu_10_30AM___01_15PM,2.0,1030.0,1315.0
UGEC1271E,5289,Jas Pop Cul in Cul Global 日本流行文化與文化全球化,3.00,- Professor NG Wai Ming,120,20,LEC,E,C,Tu 10:30AM - 01:15PM,LSK_LT4,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Japanese Studies,Tu_10_30AM___01_15PM,2.0,1030.0,1315.0
UGEC1281B,4936,Understanding Jas Lang & Cult 日本語言文化面面觀,3.00,- Professor HO Chi Ming,40,13,LEC,B,C,Mo 09:30AM - 12:15PM,LPN_LT,"6/1, 13/1, 20/1, 27/1",,,Dept of Japanese Studies,Mo_09_30AM___12_15PM,1.0,930.0,1215.0
UGEC1281B,4936,Understanding Jas Lang & Cult 日本語言文化面面觀,3.00,- Professor HO Chi Ming,40,13,LEC,B,C,Mo 09:30AM - 12:15PM,LPN_LT,"10/2, 17/2, 24/2",,,Dept of Japanese Studies,Mo_09_30AM___12_15PM,1.0,930.0,1215.0
UGEC1281B,4936,Understanding Jas Lang & Cult 日本語言文化面面觀,3.00,- Professor HO Chi Ming,40,13,LEC,B,C,Mo 09:30AM - 12:15PM,LPN_LT,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Dept of Japanese Studies,Mo_09_30AM___12_15PM,1.0,930.0,1215.0
UGEC1281C,7907,Understanding Jas Lang & Cult 日本語言文化面面觀,3.00,- Professor HO Chi Ming,40,4,LEC,C,C,We 09:30AM - 12:15PM,WMY_408,"8/1, 15/1, 22/1",,,Dept of Japanese Studies,We_09_30AM___12_15PM,3.0,930.0,1215.0
UGEC1281C,7907,Understanding Jas Lang & Cult 日本語言文化面面觀,3.00,- Professor HO Chi Ming,40,4,LEC,C,C,We 09:30AM - 12:15PM,WMY_408,"5/2, 12/2, 19/2, 26/2",,,Dept of Japanese Studies,We_09_30AM___12_15PM,3.0,930.0,1215.0
UGEC1281C,7907,Understanding Jas Lang & Cult 日本語言文化面面觀,3.00,- Professor HO Chi Ming,40,4,LEC,C,C,We 09:30AM - 12:15PM,WMY_408,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Japanese Studies,We_09_30AM___12_15PM,3.0,930.0,1215.0
UGEC1372-,9492,Tourism & Sus Dev 旅遊與可持續發展,3.00,- Dr. TU Shiu Hong Simon,20,8,LEC,-,C&E,Mo 02:30PM - 05:15PM,WMY_503,"6/1, 13/1, 20/1, 27/1",,,Dept of Japanese Studies,Mo_02_30PM___05_15PM,1.0,1430.0,1715.0
UGEC1372-,9492,Tourism & Sus Dev 旅遊與可持續發展,3.00,- Dr. TU Shiu Hong Simon,20,8,LEC,-,C&E,Mo 02:30PM - 05:15PM,WMY_503,"10/2, 17/2, 24/2",,,Dept of Japanese Studies,Mo_02_30PM___05_15PM,1.0,1430.0,1715.0
UGEC1372-,9492,Tourism & Sus Dev 旅遊與可持續發展,3.00,- Dr. TU Shiu Hong Simon,20,8,LEC,-,C&E,Mo 02:30PM - 05:15PM,WMY_503,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Dept of Japanese Studies,Mo_02_30PM___05_15PM,1.0,1430.0,1715.0
UGEC1511C,6722,Perspectives in Economics 經濟學概觀,3.00,- Dr. LEUNG Chi Ming Michael,80,67,LEC,C,E,Tu 10:30AM - 01:15PM,CKB_LT3,"7/1, 14/1, 21/1",,,Dept of Economics,Tu_10_30AM___01_15PM,2.0,1030.0,1315.0
UGEC1511C,6722,Perspectives in Economics 經濟學概觀,3.00,- Dr. LEUNG Chi Ming Michael,80,67,LEC,C,E,Tu 10:30AM - 01:15PM,CKB_LT3,"4/2, 11/2, 18/2, 25/2",,,Dept of Economics,Tu_10_30AM___01_15PM,2.0,1030.0,1315.0
UGEC1511C,6722,Perspectives in Economics 經濟學概觀,3.00,- Dr. LEUNG Chi Ming Michael,80,67,LEC,C,E,Tu 10:30AM - 01:15PM,CKB_LT3,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Economics,Tu_10_30AM___01_15PM,2.0,1030.0,1315.0
UGEC1511D,8165,Perspectives in Economics 經濟學概觀,3.00,- Miss LEUNG Yuk Chun,80,51,LEC,D,E,We 02:30PM - 05:15PM,CKB_LT3,"8/1, 15/1, 22/1",,,Dept of Economics,We_02_30PM___05_15PM,3.0,1430.0,1715.0
UGEC1511D,8165,Perspectives in Economics 經濟學概觀,3.00,- Miss LEUNG Yuk Chun,80,51,LEC,D,E,We 02:30PM - 05:15PM,CKB_LT3,"5/2, 12/2, 19/2, 26/2",,,Dept of Economics,We_02_30PM___05_15PM,3.0,1430.0,1715.0
UGEC1511D,8165,Perspectives in Economics 經濟學概觀,3.00,- Miss LEUNG Yuk Chun,80,51,LEC,D,E,We 02:30PM - 05:15PM,CKB_LT3,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Economics,We_02_30PM___05_15PM,3.0,1430.0,1715.0
UGEC1511E,6742,Perspectives in Economics 經濟學概觀,3.00,- Miss LEUNG Yuk Chun,80,19,LEC,E,E,Tu 02:30PM - 05:15PM,CKB_LT3,"7/1, 14/1, 21/1",,,Dept of Economics,Tu_02_30PM___05_15PM,2.0,1430.0,1715.0
UGEC1511E,6742,Perspectives in Economics 經濟學概觀,3.00,- Miss LEUNG Yuk Chun,80,19,LEC,E,E,Tu 02:30PM - 05:15PM,CKB_LT3,"4/2, 11/2, 18/2, 25/2",,,Dept of Economics,Tu_02_30PM___05_15PM,2.0,1430.0,1715.0
UGEC1511E,6742,Perspectives in Economics 經濟學概觀,3.00,- Miss LEUNG Yuk Chun,80,19,LEC,E,E,Tu 02:30PM - 05:15PM,CKB_LT3,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Economics,Tu_02_30PM___05_15PM,2.0,1430.0,1715.0
UGEC1512B,9677,Fundamentals of Government 政治學初基,3.00,- Dr. ZHANG Wenya,25,22,LEC,B,E,Mo 03:30PM - 06:15PM,UCA_312,"6/1, 13/1, 20/1, 27/1",,,Government & Public Admin PC,Mo_03_30PM___06_15PM,1.0,1530.0,1815.0
UGEC1512B,9677,Fundamentals of Government 政治學初基,3.00,- Dr. ZHANG Wenya,25,22,LEC,B,E,Mo 03:30PM - 06:15PM,UCA_312,"10/2, 17/2, 24/2",,,Government & Public Admin PC,Mo_03_30PM___06_15PM,1.0,1530.0,1815.0
UGEC1512B,9677,Fundamentals of Government 政治學初基,3.00,- Dr. ZHANG Wenya,25,22,LEC,B,E,Mo 03:30PM - 06:15PM,UCA_312,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Government & Public Admin PC,Mo_03_30PM___06_15PM,1.0,1530.0,1815.0
UGEC1522-,9064,Fundamentals of Public Admin 行政學初基,3.00,- Dr. KWAN Chung Yin,10,6,LEC,-,E,Th 08:30AM - 11:15AM,UCC_C1,"9/1, 16/1, 23/1",,,Government & Public Admin PC,Th_08_30AM___11_15AM,4.0,830.0,1115.0
UGEC1522-,9064,Fundamentals of Public Admin 行政學初基,3.00,- Dr. KWAN Chung Yin,10,6,LEC,-,E,Th 08:30AM - 11:15AM,UCC_C1,"6/2, 13/2, 20/2, 27/2",,,Government & Public Admin PC,Th_08_30AM___11_15AM,4.0,830.0,1115.0
UGEC1522-,9064,Fundamentals of Public Admin 行政學初基,3.00,- Dr. KWAN Chung Yin,10,6,LEC,-,E,Th 08:30AM - 11:15AM,UCC_C1,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Government & Public Admin PC,Th_08_30AM___11_15AM,4.0,830.0,1115.0
UGEC1540-,9065,Government & Politics of China 中國政府與政治,3.00,- Professor CHEN Xi,10,8,LEC,-,E,Mo 08:30AM - 11:15AM,UCC_C3,"6/1, 13/1, 20/1, 27/1",,,Government & Public Admin PC,Mo_08_30AM___11_15AM,1.0,830.0,1115.0
UGEC1540-,9065,Government & Politics of China 中國政府與政治,3.00,- Professor CHEN Xi,10,8,LEC,-,E,Mo 08:30AM - 11:15AM,UCC_C3,"10/2, 17/2, 24/2",,,Government & Public Admin PC,Mo_08_30AM___11_15AM,1.0,830.0,1115.0
UGEC1540-,9065,Government & Politics of China 中國政府與政治,3.00,- Professor CHEN Xi,10,8,LEC,-,E,Mo 08:30AM - 11:15AM,UCC_C3,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Government & Public Admin PC,Mo_08_30AM___11_15AM,1.0,830.0,1115.0
UGEC1544-,6452,Glob'n of Korean Pop Culture 韓國流行文化的全球化,3.00,- Mr. CHUNG Lok Wai,100,1,LEC,-,C&E,Th 02:30PM - 05:15PM,LKC_LT1,"9/1, 16/1, 23/1",,,Global Studies PC 2-yr,Th_02_30PM___05_15PM,4.0,1430.0,1715.0
UGEC1544-,6452,Glob'n of Korean Pop Culture 韓國流行文化的全球化,3.00,- Mr. CHUNG Lok Wai,100,1,LEC,-,C&E,Th 02:30PM - 05:15PM,LKC_LT1,"6/2, 13/2, 20/2, 27/2",,,Global Studies PC 2-yr,Th_02_30PM___05_15PM,4.0,1430.0,1715.0
UGEC1544-,6452,Glob'n of Korean Pop Culture 韓國流行文化的全球化,3.00,- Mr. CHUNG Lok Wai,100,1,LEC,-,C&E,Th 02:30PM - 05:15PM,LKC_LT1,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Global Studies PC 2-yr,Th_02_30PM___05_15PM,4.0,1430.0,1715.0
UGEC1560C,8166,Basic Banking & Finance 銀行與金融概觀,3.00,- Dr. YAN Wai Hin,115,40,LEC,C,C&E,We 08:30AM - 11:15AM,CK_TSE,"8/1, 15/1, 22/1",,,Dept of Economics,We_08_30AM___11_15AM,3.0,830.0,1115.0
UGEC1560C,8166,Basic Banking & Finance 銀行與金融概觀,3.00,- Dr. YAN Wai Hin,115,40,LEC,C,C&E,We 08:30AM - 11:15AM,CK_TSE,"5/2, 12/2, 19/2, 26/2",,,Dept of Economics,We_08_30AM___11_15AM,3.0,830.0,1115.0
UGEC1560C,8166,Basic Banking & Finance 銀行與金融概觀,3.00,- Dr. YAN Wai Hin,115,40,LEC,C,C&E,We 08:30AM - 11:15AM,CK_TSE,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Economics,We_08_30AM___11_15AM,3.0,830.0,1115.0
UGEC1560D,8575,Basic Banking & Finance 銀行與金融概觀,3.00,- Dr. YAN Wai Hin,115,68,LEC,D,C&E,Mo 08:30AM - 11:15AM,HTB_B6,"6/1, 13/1, 20/1, 27/1",,,Dept of Economics,Mo_08_30AM___11_15AM,1.0,830.0,1115.0
UGEC1560D,8575,Basic Banking & Finance 銀行與金融概觀,3.00,- Dr. YAN Wai Hin,115,68,LEC,D,C&E,Mo 08:30AM - 11:15AM,HTB_B6,"10/2, 17/2, 24/2",,,Dept of Economics,Mo_08_30AM___11_15AM,1.0,830.0,1115.0
UGEC1560D,8575,Basic Banking & Finance 銀行與金融概觀,3.00,- Dr. YAN Wai Hin,115,68,LEC,D,C&E,Mo 08:30AM - 11:15AM,HTB_B6,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Dept of Economics,Mo_08_30AM___11_15AM,1.0,830.0,1115.0
UGEC1625-,4835,"Marriage, Family and Kinship 婚姻、家庭與親屬",3.00,- Professor Aaron Jeffrey HAMES,20,7,LEC,-,E,We 03:30PM - 05:15PM,UCC_114,"8/1, 15/1, 22/1",,,Dept of Anthropology,We_03_30PM___05_15PM,3.0,1530.0,1715.0
UGEC1625-,4835,"Marriage, Family and Kinship 婚姻、家庭與親屬",3.00,- Professor Aaron Jeffrey HAMES,20,7,LEC,-,E,We 03:30PM - 05:15PM,UCC_114,"5/2, 12/2, 19/2, 26/2",,,Dept of Anthropology,We_03_30PM___05_15PM,3.0,1530.0,1715.0
UGEC1625-,4835,"Marriage, Family and Kinship 婚姻、家庭與親屬",3.00,- Professor Aaron Jeffrey HAMES,20,7,LEC,-,E,We 03:30PM - 05:15PM,UCC_114,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Anthropology,We_03_30PM___05_15PM,3.0,1530.0,1715.0
UGEC1625-,4835,"Marriage, Family and Kinship 婚姻、家庭與親屬",3.00,- Professor Aaron Jeffrey HAMES,10,0,TUT,-T01,E,We 05:30PM - 06:15PM,UCC_114,"8/1, 15/1, 22/1",,,Dept of Anthropology,We_05_30PM___06_15PM,3.0,1730.0,1815.0
UGEC1625-,4835,"Marriage, Family and Kinship 婚姻、家庭與親屬",3.00,- Professor Aaron Jeffrey HAMES,10,0,TUT,-T01,E,We 05:30PM - 06:15PM,UCC_114,"5/2, 12/2, 19/2, 26/2",,,Dept of Anthropology,We_05_30PM___06_15PM,3.0,1730.0,1815.0
UGEC1625-,4835,"Marriage, Family and Kinship 婚姻、家庭與親屬",3.00,- Professor Aaron Jeffrey HAMES,10,0,TUT,-T01,E,We 05:30PM - 06:15PM,UCC_114,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Anthropology,We_05_30PM___06_15PM,3.0,1730.0,1815.0
UGEC1625-,4835,"Marriage, Family and Kinship 婚姻、家庭與親屬",3.00,- Professor Aaron Jeffrey HAMES,10,7,TUT,-T02,E,TBA,NRR,06/01/2025 - 14/04/2025,,,Dept of Anthropology,TBA,,,
UGEC1681-,5428,Humans and Culture 人類與文化,3.00,- Dr. TANG Wai Man,40,35,LEC,-,C,Mo 10:30AM - 12:15PM,NAH_12,"6/1, 13/1, 20/1, 27/1",,,Dept of Anthropology,Mo_10_30AM___12_15PM,1.0,1030.0,1215.0
UGEC1681-,5428,Humans and Culture 人類與文化,3.00,- Dr. TANG Wai Man,40,35,LEC,-,C,Mo 10:30AM - 12:15PM,NAH_12,"10/2, 17/2, 24/2",,,Dept of Anthropology,Mo_10_30AM___12_15PM,1.0,1030.0,1215.0
UGEC1681-,5428,Humans and Culture 人類與文化,3.00,- Dr. TANG Wai Man,40,35,LEC,-,C,Mo 10:30AM - 12:15PM,NAH_12,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Dept of Anthropology,Mo_10_30AM___12_15PM,1.0,1030.0,1215.0
UGEC1681-,5428,Humans and Culture 人類與文化,3.00,- Dr. TANG Wai Man,12,7,TUT,-T01,C&E&P,Mo 12:30PM - 01:15PM,UCC_208,"6/1, 13/1, 20/1, 27/1",,,Dept of Anthropology,Mo_12_30PM___01_15PM,1.0,1230.0,1315.0
UGEC1681-,5428,Humans and Culture 人類與文化,3.00,- Dr. TANG Wai Man,12,7,TUT,-T01,C&E&P,Mo 12:30PM - 01:15PM,UCC_208,"10/2, 17/2, 24/2",,,Dept of Anthropology,Mo_12_30PM___01_15PM,1.0,1230.0,1315.0
UGEC1681-,5428,Humans and Culture 人類與文化,3.00,- Dr. TANG Wai Man,12,7,TUT,-T01,C&E&P,Mo 12:30PM - 01:15PM,UCC_208,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Dept of Anthropology,Mo_12_30PM___01_15PM,1.0,1230.0,1315.0
UGEC1681-,5428,Humans and Culture 人類與文化,3.00,- Dr. TANG Wai Man,12,12,TUT,-T02,C&E&P,Mo 01:30PM - 02:15PM,UCC_208,"6/1, 13/1, 20/1, 27/1",,,Dept of Anthropology,Mo_01_30PM___02_15PM,1.0,1330.0,1415.0
UGEC1681-,5428,Humans and Culture 人類與文化,3.00,- Dr. TANG Wai Man,12,12,TUT,-T02,C&E&P,Mo 01:30PM - 02:15PM,UCC_208,"10/2, 17/2, 24/2",,,Dept of Anthropology,Mo_01_30PM___02_15PM,1.0,1330.0,1415.0
UGEC1681-,5428,Humans and Culture 人類與文化,3.00,- Dr. TANG Wai Man,12,12,TUT,-T02,C&E&P,Mo 01:30PM - 02:15PM,UCC_208,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Dept of Anthropology,Mo_01_30PM___02_15PM,1.0,1330.0,1415.0
UGEC1681-,5428,Humans and Culture 人類與文化,3.00,- Dr. TANG Wai Man,16,16,TUT,-T03,C&E&P,TBA,NRR,06/01/2025 - 14/04/2025,,,Dept of Anthropology,TBA,,,
UGEC1685-,8710,Drugs and Culture 毒品與文化,2.00,- Dr. TANG Wai Man,100,2,LEC,-,C,Th 11:30AM - 01:15PM,ICS_L1,"9/1, 16/1, 23/1",,,Dept of Anthropology,Th_11_30AM___01_15PM,4.0,1130.0,1315.0
UGEC1685-,8710,Drugs and Culture 毒品與文化,2.00,- Dr. TANG Wai Man,100,2,LEC,-,C,Th 11:30AM - 01:15PM,ICS_L1,"6/2, 13/2, 20/2, 27/2",,,Dept of Anthropology,Th_11_30AM___01_15PM,4.0,1130.0,1315.0
UGEC1685-,8710,Drugs and Culture 毒品與文化,2.00,- Dr. TANG Wai Man,100,2,LEC,-,C,Th 11:30AM - 01:15PM,ICS_L1,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Dept of Anthropology,Th_11_30AM___01_15PM,4.0,1130.0,1315.0
UGEC1814-,9066,"Politics, Law and Society 政治、法律與社會",3.00,- Dr. LEE Ka Kiu,30,28,LEC,-,C&E,We 11:30AM - 02:15PM,NAH_115,"8/1, 15/1, 22/1",,,Government & Public Admin PC,We_11_30AM___02_15PM,3.0,1130.0,1415.0
UGEC1814-,9066,"Politics, Law and Society 政治、法律與社會",3.00,- Dr. LEE Ka Kiu,30,28,LEC,-,C&E,We 11:30AM - 02:15PM,NAH_115,"5/2, 12/2, 19/2, 26/2",,,Government & Public Admin PC,We_11_30AM___02_15PM,3.0,1130.0,1415.0
UGEC1814-,9066,"Politics, Law and Society 政治、法律與社會",3.00,- Dr. LEE Ka Kiu,30,28,LEC,-,C&E,We 11:30AM - 02:15PM,NAH_115,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Government & Public Admin PC,We_11_30AM___02_15PM,3.0,1130.0,1415.0
UGEC1835-,5430,Culture of Hong Kong 香港的文化,3.00,- Professor Gordon Clark MATHEWS,40,18,LEC,-,E,We 12:30PM - 02:15PM,UCC_C1,"8/1, 15/1, 22/1",,,Dept of Anthropology,We_12_30PM___02_15PM,3.0,1230.0,1415.0
UGEC1835-,5430,Culture of Hong Kong 香港的文化,3.00,- Professor Gordon Clark MATHEWS,40,18,LEC,-,E,We 12:30PM - 02:15PM,UCC_C1,"5/2, 12/2, 19/2, 26/2",,,Dept of Anthropology,We_12_30PM___02_15PM,3.0,1230.0,1415.0
UGEC1835-,5430,Culture of Hong Kong 香港的文化,3.00,- Professor Gordon Clark MATHEWS,40,18,LEC,-,E,We 12:30PM - 02:15PM,UCC_C1,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Anthropology,We_12_30PM___02_15PM,3.0,1230.0,1415.0
UGEC1835-,5430,Culture of Hong Kong 香港的文化,3.00,- Professor Gordon Clark MATHEWS,10,0,TUT,-T01,E,We 02:30PM - 03:15PM,UCC_C4,"8/1, 15/1, 22/1",,,Dept of Anthropology,We_02_30PM___03_15PM,3.0,1430.0,1515.0
UGEC1835-,5430,Culture of Hong Kong 香港的文化,3.00,- Professor Gordon Clark MATHEWS,10,0,TUT,-T01,E,We 02:30PM - 03:15PM,UCC_C4,"5/2, 12/2, 19/2, 26/2",,,Dept of Anthropology,We_02_30PM___03_15PM,3.0,1430.0,1515.0
UGEC1835-,5430,Culture of Hong Kong 香港的文化,3.00,- Professor Gordon Clark MATHEWS,10,0,TUT,-T01,E,We 02:30PM - 03:15PM,UCC_C4,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Anthropology,We_02_30PM___03_15PM,3.0,1430.0,1515.0
UGEC1835-,5430,Culture of Hong Kong 香港的文化,3.00,- Professor Gordon Clark MATHEWS,10,1,TUT,-T02,E,We 03:30PM - 04:15PM,UCC_C4,"8/1, 15/1, 22/1",,,Dept of Anthropology,We_03_30PM___04_15PM,3.0,1530.0,1615.0
UGEC1835-,5430,Culture of Hong Kong 香港的文化,3.00,- Professor Gordon Clark MATHEWS,10,1,TUT,-T02,E,We 03:30PM - 04:15PM,UCC_C4,"5/2, 12/2, 19/2, 26/2",,,Dept of Anthropology,We_03_30PM___04_15PM,3.0,1530.0,1615.0
UGEC1835-,5430,Culture of Hong Kong 香港的文化,3.00,- Professor Gordon Clark MATHEWS,10,1,TUT,-T02,E,We 03:30PM - 04:15PM,UCC_C4,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Anthropology,We_03_30PM___04_15PM,3.0,1530.0,1615.0
UGEC1835-,5430,Culture of Hong Kong 香港的文化,3.00,- Professor Gordon Clark MATHEWS,20,17,TUT,-T03,E,TBA,NRR,06/01/2025 - 14/04/2025,,,Dept of Anthropology,TBA,,,
UGEC1885-,9067,Government of Hong Kong 香港政府,3.00,- Dr. LEE Ka Kiu,30,25,LEC,-,C&E,Mo 11:30AM - 02:15PM,NAH_115,"6/1, 13/1, 20/1, 27/1",,,Government & Public Admin PC,Mo_11_30AM___02_15PM,1.0,1130.0,1415.0
UGEC1885-,9067,Government of Hong Kong 香港政府,3.00,- Dr. LEE Ka Kiu,30,25,LEC,-,C&E,Mo 11:30AM - 02:15PM,NAH_115,"10/2, 17/2, 24/2",,,Government & Public Admin PC,Mo_11_30AM___02_15PM,1.0,1130.0,1415.0
UGEC1885-,9067,Government of Hong Kong 香港政府,3.00,- Dr. LEE Ka Kiu,30,25,LEC,-,C&E,Mo 11:30AM - 02:15PM,NAH_115,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Government & Public Admin PC,Mo_11_30AM___02_15PM,1.0,1130.0,1415.0
UGEC1915-,9355,Experiencing City thru Walking 城市散步與體驗城市,2.00,- Dr. WONG Yu Hin Sampson,120,3,LEC,-,C&E,Mo 04:30PM - 06:15PM,ELB_LT2,"6/1, 13/1, 20/1, 27/1",,,Urban Studies Pgm Comm,Mo_04_30PM___06_15PM,1.0,1630.0,1815.0
UGEC1915-,9355,Experiencing City thru Walking 城市散步與體驗城市,2.00,- Dr. WONG Yu Hin Sampson,120,3,LEC,-,C&E,Mo 04:30PM - 06:15PM,ELB_LT2,"10/2, 17/2, 24/2",,,Urban Studies Pgm Comm,Mo_04_30PM___06_15PM,1.0,1630.0,1815.0
UGEC1915-,9355,Experiencing City thru Walking 城市散步與體驗城市,2.00,- Dr. WONG Yu Hin Sampson,120,3,LEC,-,C&E,Mo 04:30PM - 06:15PM,ELB_LT2,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Urban Studies Pgm Comm,Mo_04_30PM___06_15PM,1.0,1630.0,1815.0
